m,n,k,lda,ldb,ldc,offa,offb,offc,alpha,beta,order,transa,transb,side,uplo,diag,function,device,library,numQueues,label,GFLOPS
1664,1664,1664,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1200.57
1672,1672,1672,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1145.87
1680,1680,1680,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1157.55
1688,1688,1688,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1169.72
1696,1696,1696,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1179.65
1704,1704,1704,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1167.68
1712,1712,1712,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1177.81
1720,1720,1720,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1188.49
1728,1728,1728,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1201.11
1736,1736,1736,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1148.42
1744,1744,1744,0,0,0,0,0,0,1,1,column,none,transpose,left,upper,unit,zgemm,gpu,cublas,1,K40,1159.09
